Date,AAPL,BA,CVX,DIS,IBM,INTC,JNJ,KO,MCD,MSFT,NKE,PG,^GSPC
2018-05-11,0.029412628844567756,0.028703371746792442,0.033758191592436655,0.009054299703711135,0.012636859390896166,0.03518277552910216,0.024262413139271063,-0.005207052941083837,0.002178969657500444,0.026341899818180973,0.0048341152749973235,0.012894683218130242,0.023855102814838776
2018-05-04,0.12444164301284,-0.019102985652599498,-0.008645703973627402,0.019164103838552972,-0.017701092565760964,0.00670264296176528,-0.032324781025875486,-0.02217908407035422,0.04163534195611188,-0.00691178162458588,-0.021212491855414718,-0.005232634809421538,-0.0024337490481273244
2018-04-27,-0.02072979723911541,0.006504313165058235,0.03463171433725264,-0.01012682044492156,0.010845257396640653,0.023020382626463408,0.012631025859511237,-0.009879439304391521,-0.0029647301453233203,0.008594627304996943,0.051172389724624116,-0.013505627123392514,-8.613440268920659e-05
2018-04-20,-0.05294241080865217,0.02811776615960356,0.019733884944270235,-0.001096775696678125,-0.07835323259901301,-0.0063837329395326145,-0.030785925821197224,-0.01745076255863786,-0.018471559815914064,0.020417468187703628,-0.017399694565635615,-0.0508687440798181,0.0051966699320902835
2018-04-13,0.037018517526704174,0.0096430526418443,0.04398183301065375,0.0,0.03996880152370108,0.06102239737717549,0.01948106381649052,0.013343989158056154,0.0029722860044113604,0.031097328721270315,-0.0044509392454275916,-0.0007651682489245973,0.01970500701311405
2018-04-06,0.003569842651007487,-0.00538231033925505,0.006293765713586054,-0.0008965186338891028,-0.018816259743925614,-0.06525561899132573,-0.0003901614571613158,0.01121939804818933,0.03066707300207681,-0.011460168322729584,0.016568679090763525,-0.010779502201061605,-0.013879264151735852
2018-03-30,0.017071860154872553,0.021206556675708758,0.009338443795494566,0.01909802571577617,0.030036579333618776,0.053640690628119256,0.024088033074059743,0.025654315014853605,0.008992837038285654,0.045847290032187904,0.027620724668403585,0.043437426463908475,0.02012261349354207
2018-03-23,-0.07631415799496434,-0.0290747286643694,-0.021193563412742894,-0.04300353597742835,-0.07358959766929149,-0.03601299119222818,-0.066335394478161,-0.02634488908896727,-0.04652004551791189,-0.0816826253003711,-0.01961161279832927,-0.03951962188823837,-0.0613457182845008
2018-03-16,-0.010949833644784666,-0.07024889910598658,-0.015648138681095755,-0.0179195287845362,0.005945441225301232,-0.01973756000541287,-0.0008974218429958281,-0.022024661642037886,0.032042711194933744,-0.02029996438930875,-0.00589972230715702,-0.016577035929055118,-0.01247991581523499
2018-03-09,0.02116918410143156,0.0281772851138929,0.04877305381158865,0.016753705713476303,0.03072257681764211,0.06347882786681032,0.03793007629921021,0.02484867434794386,0.05873834338744014,0.03682042870384009,0.0062033285933988285,0.009888012372734355,0.03480570353793254
2018-03-02,0.004037544625328495,-0.03419549297770298,-0.008473406106105882,-0.04053069071507368,-0.006644900639759148,0.025852074452854264,-0.01815429926713245,-0.007292664945387506,-0.08877689552441878,-0.010795870883051445,-0.030851023612430056,-0.019309240141770517,-0.020612859336735363
2018-02-23,0.017647611687251555,0.004552502724728465,0.004004749111300583,0.006736018394726135,-0.0042348353550673325,0.04652992204760141,-0.008522872574841146,-0.021119576557817085,0.03285328587491248,0.022144341820982832,-0.002051985951585277,-0.018943244864404084,0.0055041740944551006
2018-02-16,0.09751052108887978,0.06459876285664318,-0.0021492609729526525,0.03282421488952403,0.0436458777272393,0.035977503608911776,0.02756380174362898,0.041999235219045146,-0.018896321748609952,0.04709476961039983,0.042012416331595824,0.03298352967158713,0.04211188893710243
2018-02-09,-0.021744215213517187,-0.042258096047947905,-0.04378502007810154,-0.05298941611819058,-0.05193185590202746,-0.042083091153478594,-0.061019717266659564,-0.08016749279007374,-0.051983325522853,-0.040014033637238065,-0.02607341004082537,-0.052762503531173365,-0.05299951286174408
2018-02-02,-0.06634753742803427,0.016442372611916133,-0.10105878265020772,-0.031602091490697336,-0.05093492809974444,-0.08172478379625304,-0.054074749784896806,-0.03779582567382855,-0.05165934470037142,-0.024538588319401644,-0.012124898359003145,-0.040475397107182634,-0.039309491967079724
2018-01-26,-0.039723106916408,0.016124827328982853,-0.0008381776856294623,0.014364219206051182,0.030150103997721885,0.11096742448991338,-0.013871776537703594,0.02863597262083723,0.01263851622963395,0.04412325462037366,0.01227354986742167,-0.0373644169617784,0.022020314181696175
2018-01-19,0.007706447542279897,0.004510846103446901,-0.017365418903784773,-0.016856928138830614,-0.004731058663404095,0.035888506615258206,0.010917290028335988,0.021649196957349178,0.014584506204029462,0.004454222236975538,0.03852480049867921,0.02375164597305514,0.008598243579693679
2018-01-12,0.011872102154550182,0.08491263097272668,0.043601502803038684,0.007586331857362479,0.0039921148121841304,-0.0341020575856867,0.028178634582171038,0.0017349468681227501,-0.002761701815384702,0.015861828593779385,0.01072689210454515,-0.01802659506389152,0.015586153682244063
2018-01-05,0.03352718229126461,0.046153096293418835,0.02141610535196889,0.03751632797067117,0.057437303890388765,-0.03124559241480394,0.014142327888826028,0.004132568930194326,0.011150766992348935,0.03050954325801667,0.022604280765925668,-0.006989886595278955,0.02567720023872666
2017-12-29,-0.033584241878637566,-0.0006439969306386214,0.0016789286099489198,-0.010731820228010029,0.006014703153886261,-0.011630608337245128,-0.002858653021933381,0.006340961258463075,0.004075304730542291,0.00035070184628420274,-0.011761073620852913,-0.002717165476496237,-0.0036326608781979777
2017-12-22,0.005960194383111963,0.003938524580595397,0.04291440607291366,-0.023643874457401338,0.0,0.046907661079656174,-0.01656222052869576,-0.013074823029612695,-0.015283324520265507,-0.015549115115772118,-0.02342389916465921,0.0026082624952949852,0.0028101597263886775
2017-12-15,0.026797270879658632,0.02773356721328409,-0.0015855123247622985,0.06535954835375295,-0.015033980850175273,0.027529768289163026,0.013213511253114341,0.019235401494632175,0.0052417301679360115,0.03146264293121454,0.05537138703856539,0.016679857496291178,0.009126642704838511
2017-12-08,-0.009870261380997345,0.052122111238649654,0.0034247808880410666,-0.0017262269109972856,0.00032304011446542555,-0.03021932900045424,0.004348271857695215,-0.01446122862346605,0.001618326328671645,-0.001187382449954689,0.02343727084404168,0.00011056158965269664,0.003506055687497186
2017-12-01,-0.022658765390502548,0.020474930492892694,0.02542288507355411,0.025110791249872106,0.019048268946535222,-0.0015654783317743213,0.02027862367720891,0.010124810181816726,0.027934344942711454,0.011938952670511765,0.012711680709164121,0.021364433813692223,0.015177710518531203
2017-11-24,0.02793420183359662,0.01370865943010621,0.015569995182798781,-0.0077640083768701395,0.01908225060909432,0.0026852554387564558,7.232883373229353e-05,0.0037122536532088715,0.014233632206102928,0.010382759155074929,0.0021940060923690365,0.00022620757680170056,0.009098150258181698
2017-11-17,-0.026217995938364942,0.005390845234401889,-0.011986412581066962,-0.012871167834812914,-0.0012746383410924618,-0.021062679591726474,-0.011240868574738782,-0.017994998528925155,0.006800854041798048,-0.012673019475859365,0.05379488360005018,0.003057726333218422,-0.0013368925203005567
2017-11-10,0.01608964299066532,0.0019169911253139127,0.018866108435972855,0.06038609041190942,-0.006148217023839456,-0.010638771607816103,-0.0037192060300713574,0.012323024390981398,-0.01831062904861836,-0.0032139841104401688,0.006798036090219599,0.018084608381056435,-0.0021430912793751157
2017-11-03,0.056340248555905484,0.02041728707551564,0.012689841844776152,0.003351124546352313,-0.013758939159571153,0.042766090400855196,-0.012062763523402612,-0.0021728792898770047,0.01951919192834466,0.0039296241087044105,-0.0044775394081242505,-0.005298926378100149,0.0026195169453236433
2017-10-27,0.04259978299182521,-0.03181337105046507,-0.04393845050142997,-0.011026439460946993,-0.053155830418450546,0.09366743208074045,-0.004363485789315772,-0.0067063534604726366,-0.005487153781144083,0.0615125375385269,0.053213800431579666,-0.013805896320582382,0.0022729989411254636
2017-10-20,-0.004724835094063273,0.01526217045247384,-0.0043734387185301515,0.02053129799311014,0.09691569419195692,0.018976820695377063,0.04282848949671891,0.00432146197108599,0.005608109777470022,0.016890945645363135,0.03999003064151938,-0.045394632854003865,0.008595375224421158
2017-10-13,0.010823333440446836,0.00831883740451069,0.01803682883118796,-0.027249083413282103,0.004223621648642842,0.0010087127825615277,0.023809699760201624,0.015054290050538611,0.0355144940191797,0.019415515509417003,-0.027854879447794443,0.007660366911856262,0.0015050836746141121
2017-10-06,0.007627261373766264,0.017044290191607466,-0.004007989188071539,0.015102947310056758,0.009603551263725129,0.03989731536529482,0.02439050502303221,0.010607865974057247,0.018465430001745855,0.020068407174278356,0.010933281911493413,0.014729354267107662,0.011825666659960581
2017-09-29,0.014574822883794605,-0.008773063599005222,0.0017887964104835981,-0.0003043159586991117,-0.0003445531639818509,0.023918104430441033,-0.010558626519413337,-0.010607865974057183,-0.014132608259849275,0.0010746299752528393,-0.026455209052311048,-0.013754141141479586,0.006826617239367865
2017-09-22,-0.0512669197938966,0.029480883772735125,0.022939979633601972,0.0008117947980195234,0.0021384201746562294,0.004853218185708233,-0.023022377571564404,-0.01505429005053851,0.012601817648981438,-0.01202254785568977,-0.011763564237643713,-0.011104515901391976,0.0007956066025498716
2017-09-15,0.007849013332402987,0.041910325933663936,0.03416325830001179,0.014827154216098247,0.016500435874187477,0.050155846975902585,0.026147615702571056,0.0053303983129825636,-0.01762350700579966,0.01781814195037882,0.03149114835281454,0.004621002563261852,0.015640265401958866
2017-09-08,-0.033596756025751434,-0.0064703921293405705,0.01840269740587363,-0.04462645532375752,-0.01137751651047312,0.0028458225595590766,-0.0003816226249184116,0.011294772447428606,-0.0006257513793880494,0.000540715126821035,-0.021978844602187575,0.003344541206327002,-0.0061240281707106
2017-09-01,0.025872922721390797,0.018647382980017578,0.004884975781224924,-0.008925591989891755,0.002362602516686772,0.012041551488386546,-0.004948302546455354,0.0045976477598922245,0.012129293974238349,0.015263542186803298,-0.0066387589078174885,0.00021611306601552539,0.013619203649464081
2017-08-25,0.01487286654176208,0.000508820541410648,0.01630147246357181,0.01683858494631595,0.028508670421241233,-0.009759030167543481,-0.0008475844244904832,-0.002192041900928362,0.006696735337031661,0.004541866630301747,-0.019293086469703888,0.0004323662970908964,0.007188955763843824
2017-08-18,0.00012697430997172404,0.0037820715565015073,-0.015501381701727254,-0.012728944791646121,-0.015202161927889597,-0.024267701002618002,-0.003537541042583604,0.0017531567028655735,0.002919948426100693,0.005175832677570548,-0.07060515808192586,0.012295659392277579,-0.006480581487979767
2017-08-11,0.010864920891575683,-0.006030168754094485,-0.008024046086926634,-0.05438195690277502,-0.012626958247837803,-0.011916219192943365,-0.000600714840895428,0.0019760283595852794,0.022371631256295012,-0.002479609031430002,-0.013307597291816783,0.007362181665508561,-0.014440643748309051
2017-08-04,0.045056473059753355,-0.014865229406957208,0.018238144816069918,-0.020859960198668974,0.006011542674830308,0.03511628304909019,0.010036621890056788,-0.011146297911169363,-0.013110771143327184,-0.004941046419706683,0.018407995361234476,0.005086370181371679,0.001911516740800324
2017-07-28,-0.005137520260756573,0.12867020228049394,0.0460884441241918,0.026447099893609115,-0.01915139381641175,0.016562346637287763,-0.02590342078506852,0.02152970165459332,0.012461015122526505,-0.010215985314091671,-0.021582414278942544,0.017895460278935727,-0.0001779466205716644
2017-07-21,0.008219231855303084,0.017259519586319317,-0.0114593921003734,0.018852497407881717,-0.04753339914198011,0.001440800913247707,0.02023126953784714,0.007802901198576091,-0.008796983612669422,0.013782041328085567,0.03306793913803593,0.024998063696794876,0.005381412043758847
2017-07-14,0.03315222117651271,0.029889337151827868,0.009137688102026273,0.016986049585368784,0.008464168526835026,0.023338305086707308,0.00045277926076353104,0.006511801929509937,-0.0063553256057594,0.04669020420661884,0.00034478835835482656,-0.006294760753619668,0.013958845671154655
2017-07-07,0.0011102742746252714,0.023094049814941953,-0.008084068459958417,-0.02055216158071314,-0.005802369584010815,0.004140730945795309,0.0018877562841529525,-0.010309297754230878,0.020102123312320766,0.0076595086376073694,-0.017439307703365194,0.005720840871441418,0.0007301174715033526
2017-06-30,-0.01557054953861466,-0.022401991069658504,-0.006401316682603147,0.01794836300663778,-0.0018187030666830227,-0.01324893431428342,-0.03081501583468197,-0.008879138497405731,-0.009616569981356089,-0.032541712685469036,0.11007979371013857,-0.025713582159454365,-0.006125492338279366
2017-06-23,0.027795893762890128,0.029048500273413762,-0.03140643205204494,-0.010959206246544345,-0.008206875514557904,-0.02939703265157103,0.015363138250674624,-0.0013251700672261418,0.017285009317077344,0.017137895698601916,0.03367325851826008,-0.002680374328053842,0.0021144213614290074
2017-06-16,-0.046085146559075994,0.033175195670075056,0.01816117367330435,-0.001042113929914758,0.008271951364784267,-0.014100529302737861,0.021213664161810246,0.007975314987813436,0.0033611794310746588,-0.004560861446399165,-0.04514930576655734,0.016871301739931188,0.0005672784173752105
2017-06-09,-0.04251216768644079,-0.001051845446489069,0.03140928499565782,-0.01466186189176721,0.013392336935962434,-0.016937935110095708,0.01108502349821806,-0.012498945628029995,-0.014809461249626673,-0.02027122708137748,0.009019305225002026,-0.00486553654550226,-0.002997451500705972
2017-06-02,0.011907268029751552,0.019320072679317426,-0.015493793676362522,-0.011410748937979031,-0.0028895954688374225,0.0016534185080104,0.024592791644164613,0.010955645835851811,0.03181062635349256,0.025403798078617902,0.010791017016020678,0.01524141159572702,0.0095780448548262
2017-05-26,0.003586966960889015,0.03174360687904908,-0.01704261405956216,0.008243497671063119,0.0033499055277153586,0.024003362673218016,0.00597945411216895,0.03337737939573226,0.011476342538874891,0.032984982204851354,0.015715201374332865,0.011643451153586315,0.014211696148297353
2017-05-19,-0.019666974414394564,-0.013681336296687307,0.015392135340006375,-0.019981328452463355,0.010650235655698366,-0.003665543990430249,0.026812908865588344,0.007086623472196348,0.01901185094589934,-0.004426121058551897,-0.045870100975544226,0.0005798792751063947,-0.0038427171227057057
2017-05-12,0.05093812808328738,-0.0019320847488956462,0.0016055231859020396,-0.02075132940275611,-0.02092744952125513,-0.03566387610321802,0.0010520431372705316,-0.002291554854516274,0.009677901577401542,-0.009026192645651934,0.004623250928085571,-0.0035901809676597827,-0.0035030534000614964
2017-05-05,0.0362981876563346,0.0009733363510964725,-0.008565112363703647,-0.03172645751783949,-0.03323684154858169,0.025762322402037276,0.0003238396738442262,0.012436873385018428,0.02839316533658321,0.007856842880121135,-0.02670242200424426,-0.009549721914420118,0.006309258758265591
2017-04-28,0.00965291475628349,0.024370654681013824,0.017108900104161353,0.01008533029777357,-0.0005614099380335725,-0.0046914942197865,0.013946281589233042,0.0018557129079886257,0.047715248583260594,0.030552581895316847,-0.007909283474080327,-0.014663391412830929,0.015005916953864412
2017-04-21,0.008612308263774236,0.026743104390797516,-0.01146991034069176,0.01089446461779608,-0.05548396702978672,0.029903009904545415,-0.026181601807753044,0.006522249029705863,0.0200634861570917,0.022079366241248826,0.009173334133862005,-0.008161807165907104,0.008440199605094349
2017-04-14,-0.01610507024305419,-0.018224756920023618,-0.02568056524762026,0.005492107760037888,-0.015278242757218192,-0.021886555281613266,0.0005600583918107516,0.0042154626145867475,0.006136786250173862,-0.011176983530436104,0.004164947531230552,0.00892564629087996,-0.011352515912232342
2017-04-07,-0.002229931866270533,0.01118910822599894,0.013781863635458717,-0.007169096179624201,-0.0115512901575109,-0.0011093153479010103,0.00296618262567323,0.003997622950810208,0.0026968789454254825,-0.002736459715901592,-0.011187565873040949,-0.006924220184347504,-0.003043468366266906
2017-03-31,0.021245937463989048,0.005897451337196732,-0.005757742029053677,0.011085045508340169,0.0017816682834131,0.025552345963143017,-0.007439084700135539,0.007568703996235692,0.0020854139799740042,0.013451558371850261,-0.011241008616916402,-0.007981404642233209,0.007963154746676774
2017-03-24,0.004632441386798441,-0.024051421283098333,0.0028746066745089223,0.0033944223376801736,-0.010415616354529339,-0.0031236049163973507,-0.020352373797624095,0.0021389373125705715,0.00542670395571946,0.001694291127521364,-0.025229063245590592,-0.004736460356659809,-0.014514592381768712
2017-03-17,0.006090411776373183,0.0078038068284243195,-0.026846523204721244,0.007544561610462172,-0.012334632822442806,-0.01798322638353073,0.014551600665939933,0.002620695772151057,0.005143756365634111,-0.0009244230666891463,0.02398780258727038,-0.0007689284710215368,0.002378481554666789
2017-03-10,-0.004589074825677153,-0.019286700689219956,-0.02623286916290942,-0.0028808503163779042,-0.012406582652662607,0.00027854411815067136,0.019360610071956035,-0.004482736068770068,0.0006252208117867639,0.010528026875386566,-0.00477324116516724,0.0062786582382093545,-0.004424161087533251
2017-03-03,0.022573673353313495,0.02636263104058349,0.0306726794535365,0.008304790171012391,-0.007194267108041806,-0.017396556477081538,0.00859981381683923,0.016615624034818036,0.001486781691266407,-0.005742254642264291,-0.017141120506944954,-0.006059240797490406,0.006643603507814037
2017-02-24,0.006902050978993731,0.02701862971078952,-0.0019052054387442214,0.002359607701333756,0.0037567872158420137,0.001369685639198717,0.03863572424026238,0.013251680571470284,0.006628948276551534,0.0,0.019370611099535084,-0.00043896255233646047,0.006858213169277048
2017-02-17,0.026883344797377917,0.038241509106930145,-0.014827964141732377,0.00729524482884531,0.011075616133257221,0.03174887528108532,0.03092934019450944,0.015890585076409565,0.01561422909662777,0.015684973646661087,0.009382976091351665,0.03485199001324754,0.01502400697616842
